time,open,high,low,close,volume,cci,macd,macdsignal,macdhist,rsi
2018-01-02,4.72,4.72,4.72,4.72,0,,,,,
2018-01-03,4.72,4.72,4.72,4.72,600,,,,,
2018-01-04,4.7,4.7,4.7,4.7,1900,,,,,
2018-01-05,4.7,4.7,4.7,4.7,0,,,,,
2018-01-08,4.75,4.75,4.7,4.7,1700,,,,,
2018-01-09,4.7,4.7,4.7,4.7,1900,,,,,
2018-01-10,4.7,4.7,4.7,4.7,2500,,,,,
2018-01-11,4.7,4.7,4.7,4.7,1500,,,,,
2018-01-12,4.79,4.79,4.79,4.79,500,,,,,
2018-01-15,4.79,4.79,4.79,4.79,0,,,,,
2018-01-16,4.79,4.79,4.79,4.79,1700,,,,,
2018-01-17,4.7,4.7,4.7,4.7,900,,,,,
2018-01-18,4.7,4.7,4.7,4.7,500,,,,,
2018-01-19,4.7,4.7,4.7,4.7,0,-54.44444444444449,,,,
2018-01-22,4.7,4.7,4.7,4.7,0,-50.0388500388497,,,,45.000000000000085
2018-01-23,4.7,4.7,4.7,4.7,0,-45.8143074581435,,,,45.00000000000009
2018-01-24,4.7,4.7,4.7,4.7,0,-45.8143074581435,,,,45.00000000000009
2018-01-25,4.7,4.7,4.7,4.7,0,-45.8143074581435,,,,45.000000000000085
2018-01-26,5.26,5.26,5.26,5.26,2200,394.1365461847368,,,,88.4602698386346
2018-01-29,4.47,4.47,4.47,4.47,100,-193.34779464931347,,,,40.20051590633295
2018-01-30,4.47,4.47,4.47,4.47,0,-165.22024983563475,,,,40.20051590633296
2018-01-31,4.47,4.47,4.47,4.47,0,-141.7721518987344,,,,40.20051590633296
2018-02-01,4.79,4.89,4.79,4.89,1900,79.06007201061132,,,,56.102542076168675
2018-02-02,4.87,4.87,4.87,4.87,0,77.98474365797382,,,,55.34776191018209
2018-02-05,5.43,5.43,5.43,5.43,100,229.1417165668662,,,,68.23435957306991
2018-02-06,4.7,4.7,4.7,4.7,1000,-22.848420805447915,,,,48.560237675369734
2018-02-07,4.7,4.7,4.7,4.7,0,-22.848420805447915,,,,48.56023767536973
2018-02-08,4.7,4.7,4.7,4.7,0,-22.848420805447915,,,,48.560237675369734
2018-02-09,4.79,4.79,4.79,4.79,600,6.03697796680273,,,,50.74698574477411
2018-02-12,4.79,4.89,4.79,4.89,7600,24.99124956247817,,,,53.131098269821074
2018-02-13,5.45,5.45,5.45,5.45,400,168.26420029895377,,,,63.72156668394946
2018-02-21,5.45,5.45,5.45,5.45,0,128.75832354093257,,,,63.72156668394946
2018-02-22,5.45,5.45,5.45,5.45,0,117.74596182085155,,,,63.72156668394947
2018-02-23,4.7,4.7,4.7,4.7,100,-49.189762229289606,0.10771732746748253,0.062137889627725644,0.04557943783975688,46.24306238108192
2018-02-26,5.07,5.07,5.07,5.07,1300,24.400156311058993,0.10594760318879626,0.07089983233993977,0.03504777084885649,53.08054071730205
2018-02-27,4.7,4.72,4.7,4.72,1000,-64.29883649724422,0.07543345905946808,0.07180655768384543,0.003626901375622646,46.991712533287725
2018-02-28,4.32,4.32,4.32,4.32,100,-136.09810479375696,0.01875789361273661,0.06119682486962367,-0.04243893125688706,41.17815593207485
2018-03-01,4.96,4.96,4.96,4.96,200,2.3648648648647583,0.02519432645518016,0.053996325186734966,-0.028801998731554805,51.51391578676883
2018-03-02,4.96,4.96,4.96,4.96,0,11.197110423116438,0.029950000887804862,0.049187060326948945,-0.019237059439144083,51.51391578676881
2018-03-05,5.64,5.64,5.64,5.64,100,142.92055037727462,0.08757966033344733,0.05686558032824862,0.030714080005198707,60.14368567347304
2018-03-06,6.37,6.37,6.37,6.37,100,207.65438288627047,0.1899666623454639,0.08348579673169168,0.10648086561377221,66.94532535688762
2018-03-07,6.37,6.37,6.37,6.37,0,157.5808483830322,0.26801953671561485,0.12039254472847633,0.14762699198713852,66.94532535688762
2018-03-08,6.37,6.37,6.37,6.37,0,128.54609929078015,0.32611771992054006,0.16153757976688907,0.164580140153651,66.94532535688761
2018-03-09,5.45,5.45,5.45,5.45,100,9.676405906377623,0.29452948488256947,0.18813596079002515,0.10639352409254432,52.77026855367425
2018-03-12,5.45,5.45,5.45,5.45,0,9.676405906377623,0.26642440632139586,0.20379364989629928,0.06263075642509658,52.77026855367425
2018-03-13,5.45,5.45,5.45,5.45,0,9.676405906377623,0.2413685823054177,0.21130863637812297,0.030059945927294718,52.770268553674235
2018-03-14,5.45,5.45,5.45,5.45,0,9.676405906377623,0.21898731183927556,0.21284437147035348,0.006142940368922073,52.770268553674235
2018-03-15,5.45,5.45,5.45,5.45,0,2.948415417015505,0.19895654652432881,0.21006680648114856,-0.011110259956819746,52.770268553674235
