,0
480,3.8528896672504334
481,12.858384013900961
482,10.150260656240425
483,-7.70588235294118
484,-1.3534501885955168
485,-11.724737728977562
486,0.5373717635564212
487,-0.21358393848782875
488,7.019278299555125
489,-2.405686167304545
490,5.753138075313803
491,0.0
492,-5.5077452667814155
493,4.957507082152969
494,6.4780342516753615
495,-21.51845044535561
496,30.02867677181482
497,-0.27666769136183034
498,-0.37873664277018954
499,-4.694835680751169
500,-1.585487787458954
501,-0.2894356005788779
502,-1.118600315502655
503,-1.4168530947054443
504,1.2075471698113307
505,4.960040593682623
506,-2.938901778808964
507,-2.8012684989429233
508,-6.009565398211687
509,30.206540447504302
510,0.08628127696290816
511,-1.8181818181818117
512,-4.761904761904776
513,0.980392156862759
514,3.605514316012724
515,-5.419580419580413
516,-1.048951048951042
517,-3.5229259109856184
518,0.39177277179235204
519,-2.365664075701244
520,0.40485829959513303
521,-4.562383612662939
522,-4.347826086956535
523,-4.8969072164948475
524,-1.9598354706024563
525,9.456325689255332
526,10.375771172181725
527,4.97967479674797
528,2.009273570324578
529,1.7171717171717165
530,-3.802588996763745
531,-1.5396458814472753
532,-1.7572537801389445
533,0.8671328671328735
534,0.0
535,-0.9339080459770172
536,-1.490553498528428
537,2.420382165605103
538,-7.543216343635416
539,0.0
540,13.098039215686274
541,0.6608695652173957
542,4.657179818887444
543,1.4259144451332948
544,3.2937365010799105
545,3.73171961674232
546,1.44501591966692
547,-0.6852667645619216
548,19.102244389027422
549,-4.859236405707658
550,0.0
551,-0.8816120906801043
552,-3.265044814340588
553,2.6143790849673088
554,1.4109347442680682
555,1.3322402131584312
556,2.3919702796063453
557,1.858378724767697
558,-3.4935163996948884
559,-2.8315412186379816
560,2.0008111396512156
561,1.4967637540453116
562,-13.03325199188544
563,-8.00644814615797
564,14.163250093179295
565,-4.262722923010001
566,1.2658227848101342
567,-1.1118764144445632
568,3.066283126262311
569,12.487757100881474
570,6.279367791542071
571,-1.021209740769841
572,3.9261846901579713
573,-0.11569998490869247
574,-0.5806719203649962
575,1.3584117032393015
576,-1.5110743117367087
577,0.0
578,0.37831021437578755
579,-1.1744608157164151
580,-3.7027627818354936
581,2.564102564102558
582,0.7358636715724294
583,2.0596372579157607
584,0.7659818168802299
585,3.605470368835479
586,9.70609579100144
587,1.4588076566320851
588,-1.8849126926942803
589,4.438132433871827
590,0.48135318727789
591,0.12305019724221888
592,4.254545454545461
593,-20.175216544315926
594,0.8396186139177303
595,-2.9990800367985195
596,1.518309020541822
597,5.0131926121372
598,6.383519837232956
599,-1.0902342843887702
600,-3.7765131919296557
601,-0.3396364971544011
602,0.1051229939028504
603,2.236756049705688
604,0.5542642588950344
605,-0.24242424242424587
606,0.24330900243309347
607,2.391312037921395
608,2.0172910662824233
609,5.965770171149156
610,0.40394973070017887
611,-4.808510638297868
612,2.4954627949183337
613,7.433655006031351
614,-1.6740834922653087
615,1.259974800503993
616,-0.5921797439693519
617,-4.250751395448684
618,14.253897550111336
619,3.887688984881203
620,-5.203938115330522
621,-6.791406791406795
622,10.809846592936125
623,5.2840396753832275
624,-6.591965669328885
625,-0.1523229246001491
626,-0.25811209439528127
627,-0.35325429470120806
628,-6.6082511865644475
629,4.308919365820438
630,-5.408429690414023
631,-4.175168733322864
632,-4.409509202453982
633,14.586919104991381
634,-1.0266080033521934
635,-1.9104803493449858
636,1.7161992465466729
637,-3.5916061339790173
638,2.393162393162403
639,3.437033011819048
640,-2.35888795282225
641,3.52127889392958
642,-2.9988004798080765
643,3.3605220228384893
644,0.26166593981682307
645,0.0
646,0.9939498703543665
647,6.553191489361699
648,-0.6488240064882407
649,2.579034941763726
650,1.7941662080352336
651,-1.392002989536617
652,-2.6387199401141515
653,0.0
654,6.696764484574873
655,-6.950354609929081
656,5.71004820170561
657,-1.3494809688581213
658,5.3195287397358
659,-6.682721252257673
660,0.674933291477016
661,-4.74474474474474
662,-2.3699599876885076
663,2.277215751078165
664,2.2066656521077506
665,6.496719002301861
666,12.936501872086787
667,2.1781313670321185
668,-1.3935275826327396
669,-6.972901520158635
670,-2.291152626013402
671,-5.903065451532728
672,-4.404805242082262
673,13.565820704765397
674,1.3531648400805119
675,0.0
676,2.9460443561734544
677,1.4681892332789652
678,-0.35245113745593043
679,0.6401875479013642
680,-3.412553321145646
681,5.728214503351623
682,-1.015499732763235
683,0.0
684,-1.3333333333333401
685,-0.7559395248380161
686,0.5149051490515036
687,0.04769367036859929
688,-0.138121546961323
689,-3.9348710990501923
690,6.952965235173839
691,5.000000000000004
692,-1.3584117032392975
693,-2.435530085959884
694,4.449152542372881
695,1.0763710917478078
696,-2.839756592292083
697,5.932203389830514
698,0.0
699,-4.185218165627789
700,0.0
701,-1.1960700555318289
702,3.3301617507135854
703,3.3962264150943513
704,0.0
705,-6.020066889632111
706,-0.1724137931034446
707,-2.1390374331550666
708,2.2026431718061676
709,12.756467439785903
710,-1.1532125205930854
711,-0.3690036900368707
712,1.5496809480401086
713,0.7194244604316553
714,-0.9331259720062194
715,0.738007380073785
716,8.435612702123496
717,3.2490974729241824
718,-2.8119507908611623
719,0.5464480874316932
720,6.782608695652169
721,-2.1812080536912735
722,0.0
723,11.42410015649453
724,5.251759610178682
725,-3.999450247388671
726,6.485753052917233
727,6.901725431357839
728,17.980513728963675
729,-5.655686761963978
730,6.770284510010537
731,0.5459101485591674
732,-11.880409126671909
733,9.565217391304346
734,0.32573289902280594
735,1.9748653500897564
736,2.2831050228310503
737,4.693140794223829
738,-0.44085231447464684
739,-1.4652014652014729
740,1.4705882352941255
741,-9.326880774307112
742,-3.3674963396778876
743,10.66666666666666
744,2.2269353128313827
745,1.071428571428574
746,-0.33557046979866245
747,4.01396160558465
748,-1.689189189189189
749,1.4545454545454408
750,5.587668593448938
751,8.394160583941595
752,0.6165228113440198
753,9.614277489925147
754,3.8657171922685736
755,2.172024326672459
756,3.5789473684210584
757,3.435114503816804
758,2.667167543200591
759,0.7776049766718467
760,-0.025866528711823347
761,1.9488428745432198
762,-1.7623649801023236
763,-1.6752577319587616
764,2.68500327439425
765,1.968503937007871
766,0.39113428943937745
767,1.0701545778834705
768,-4.162812210915823
769,-1.1450381679389297
770,6.270200387847463
771,10.293200249532118
772,5.204049351471041
773,4.448507007922001
774,14.640522875816982
775,5.218317358892441
776,0.8991008991008977
777,2.0408163265306185
778,0.3372681281618965
779,-2.1060842433697315
780,6.247480854494143
781,1.4892032762472156
782,12.411989539328108
783,0.0
784,-1.639344262295082
785,4.993252361673416
786,-0.9615384615384638
787,6.297668337328395
788,6.884543262791321
789,1.6762213359920046
790,5.048213272830406
791,3.9789196310935386
792,3.1912964641885866
793,4.1036717062635075
794,-0.35510599375875657
795,1.6943767870380266
796,3.53658536585367
797,-0.2293577981651531
798,-1.4810045074050298
799,10.522598870056493
800,5.662725575606721
801,-0.6833712984054725
802,2.1239282930631402
803,3.419811320754707
804,-0.21401819154629587
805,-0.640683395622002
806,3.2600864553314164
807,3.6255411255411354
808,3.8249356381022537
809,1.133909287257024
810,0.7280513918629471
811,-1.4505119453924757
812,1.715659490766029
813,0.7539410555174738
814,2.515723270440248
815,4.1624365482233445
816,-0.38167938931296896
817,0.8240534521158104
818,0.49455984174085066
819,-2.5351336456324294
820,-3.267467389900575
821,0.0
822,13.078442437923224
823,4.2711234911792095
824,2.436926605504612
825,-8.01432112365741
826,2.1381578947368403
827,1.8141222439296838
828,5.789034233231279
829,0.0
830,4.151223128243147
831,0.0
832,2.533363492422523
833,1.0108303249097386
834,-2.3826714801444173
835,15.587992288625713
836,-5.833084056236921
837,16.42156862745098
838,-6.8726691529035655
839,-7.61802575107297
840,1.3045098770033465
841,2.3385300668151343
842,-0.7123287671232822
843,3.3591731266149796
844,-6.700379266750946
845,-0.3186404673393453
846,0.09141961603760372
847,7.392197125256679
848,2.687277051129614
849,0.8027243979566974
850,0.9098428453267116
851,2.2013860578882967
852,11.757812499999991
853,2.8788701792504137
854,0.9618810117563219
855,1.4114326040931495
856,-0.3484320557491284
857,3.8297321775132724
858,1.29310344827586
859,1.6277423920736054
860,-5.395564382654759
861,0.0
862,5.225106802497547
863,-3.429260727210067
864,1.3862741742255729
865,1.368925393566058
866,-10.711841204654347
867,8.743754461099213
868,5.984088550674514
869,2.994406054623232
870,-1.7554163403811
871,3.5726322885069046
872,1.6403590219746242
873,0.3696857670979662
874,1.1142061281337028
875,-3.875495880378383
876,-1.3807916538815674
877,-4.429611650485439
878,0.539873515347846
879,3.55486862442042
880,-0.16659094351053183
881,2.050591228857962
882,3.221260318099445
883,0.15622780854992108
884,-2.721661054994385
885,5.983150078537766
886,-0.11135857461022285
887,0.8653260207190835
888,5.37471612414836
889,1.8980541960128794
890,4.283849531268541
891,1.8760195758564473
892,-0.8199921905505695
893,3.886890979851232
894,-9.828092078057624
895,-1.974025974025969
896,6.733562186427263
897,6.950532247964949
898,4.132866535735611
899,2.578268876611429
900,3.298167684619638
901,-1.6877637130801755
902,0.0
903,1.0781953313095374
904,0.10570824524313799
905,-4.682055749128912
906,1.1801242236024703
907,-12.385100545860768
908,11.688005192046749
909,-3.272910372608251
910,-19.378775527267415
911,-9.312870596442272
912,0.8918296892980339
913,10.898661567877634
914,-0.13908205841447357
915,4.366197183098584
916,-15.720598232494893
917,-2.462121212121198
918,-8.214423447743929
919,-1.5999999999999943
920,-6.613226452905806
921,-3.0837004405286206
922,-0.4705882352941354
923,-4.007916872835227
924,-1.5908250092489868
925,-4.283216783216788
926,-1.3145238858608599
927,-0.8823529411764622
928,-11.056982580454678
929,-7.721280602636524
930,-2.012383900928777
931,1.3636363636363669
932,-13.226837060702877
933,3.7938729965510194
934,-14.840989399293283
935,-3.56435643564357
936,14.506627393225335
937,-11.846061334936856
938,0.0
939,-4.00000000000002
940,-9.090909090909099
941,-12.087912087912102
942,12.499999999999996
943,-3.999999999999986
944,-14.503816793893145
945,-4.54545454545453
946,16.666666666666664
947,-23.076923076923084
948,0.0
949,-7.407407407407414
950,0.0
951,-15.789473684210519
952,5.263157894736847
953,0.0
954,-19.999999999999996
955,-14.285714285714285
956,-11.11111111111111
957,-14.285714285714285
958,16.666666666666664
959,0.0
960,12.499999999999996
961,16.326530612244873
962,137.83783783783784
963,-4.347826086956532
964,3.3492822966507316
965,14.285714285714286
966,-2.857142857142864
967,15.625
968,-0.6622516556291367
969,-20.062695924764895
970,-18.644067796610177
971,-21.95121951219511
972,3.7037037037037073
973,-12.500000000000028
974,-7.692307692307683
975,16.666666666666664
976,14.285714285714299
977,-11.111111111111109
978,0.0
979,-18.181818181818198
980,-14.285714285714285
981,-14.285714285714285
982,-16.666666666666664
983,-16.666666666666664
984,-9.090909090909099
985,9.090909090909078
986,0.0
987,41.17647058823532
988,-9.433962264150944
989,2.7303754266211633
990,4.907975460122704
991,-6.527415143603133
992,-2.295918367346935
993,-3.3766233766233738
994,13.440860215053764
995,4.612978889757622
996,4.094827586206906
997,6.95443645083933
998,6.4381270903009895
999,10.678863745787197
1000,-1.711363189299071
1001,-3.6810708569765564
1002,5.271084337349406
1003,-11.508892713711992
1004,-3.4232365145228223
1005,-4.51699463327371
1006,-2.888966237382521
1007,18.460153084196296
1008,-0.7407407407407414
1009,10.20191285866098
1010,14.153132250580047
1011,-7.212787212787212
1012,-1.503759398496253
1013,-1.9360269360269395
1014,4.413532543362516
1015,-2.2222222222222188
1016,-4.519471239728489
1017,3.737465815861453
1018,-1.376290272130115
1019,-2.998379254457044
1020,2.3569023569023666
1021,5.511182108626208
1022,7.504215851602029
1023,-2.1603183627060774
1024,12.002546959567015
1025,2.993254637436766
1026,6.910420475319916
1027,-2.417962003454229
1028,25.47683923705722
1029,-12.34989533987001
1030,8.473625140291796
1031,-3.5791757049891544
1032,-9.386216798277115
1033,7.784431137724563
1034,-2.8571428571428577
1035,1.468048359240084
1036,-1.4814814814814763
1037,-0.7168458781361982
1038,-0.35842293906809275
1039,7.848101265822771
1040,-5.303030303030306
1041,-1.7808219178082347
1042,1.167315175097279
1043,1.123595505617982
1044,2.799999999999997
1045,2.3529411764705936
1046,-2.7325581395348935
1047,0.755667506297222
1048,0.41841004184101016
1049,0.8658008658008658
1050,3.1239212978943773
1051,14.515886161722655
1052,-2.825756528948468
1053,5.332577289088308
1054,8.42006882195505
1055,5.152567912603061
1056,1.0888237671786587
1057,0.6229341469616185
1058,5.201040208041631
1059,-2.8065435989794287
1060,-0.6483552383585014
1061,6.755315812582313
1062,0.558454263818676
1063,-1.758054522924412
1064,1.4647137150466045
1065,-5.267244726284448
1066,28.077753779697606
1067,-3.554119547657505
1068,7.511737089201885
1069,-1.7554479418886062
1070,1.7628205128205152
1071,6.9805194805194875
1072,2.3653088042050086
1073,-1.3237063778579956
1074,1.7042330951072144
1075,-2.9486428431946927
1076,-1.5804597701149479
1077,1.5564202334630295
1078,2.7027027027027026
1079,4.73186119873817
1080,-1.1627906976744187
1081,-1.0262257696693338
1082,3.1727379553466544
1083,6.29629629629629
1084,3.1613976705490785
1085,3.528114663726574
1086,-6.741573033707865
1087,-1.5133876600698726
1088,9.296482412060302
1089,-0.7891770011273989
1090,-0.22197558268589196
1091,-0.5524861878453039
1092,-6.341463414634143
1093,0.7142857142857075
1094,1.2956419316843277
1095,-1.106719367588926
1096,0.11904761904761228
1097,-4.175050301810857
1098,5.924247329232766
1099,-1.1059123777116098
1100,3.3219984305519197
1101,0.7453416149068253
1102,-0.09267840593141798
1103,-1.9906023067065508
1104,-2.578205568924016
1105,-0.11173184357541265
1106,8.881199538638988
1107,-2.4271844660194173
1108,8.115942028985513
1109,1.541251133272899
1110,1.7667844522968197
1111,3.3187772925764167
1112,1.083333333333331
1113,1.1263073209975911
1114,1.2976480129764987
1115,1.0968049594659057
1116,0.0
1117,-39.99999999999999
1118,24.743777452415813
1119,-3.6731634182908564
1120,0.0
1121,-6.454743994176179
1122,17.749132374814092
1123,8.333333333333334
1124,-7.6923076923076925
1125,9.322033898305081
1126,28.740157480314966
1127,6.666666666666675
1128,-14.999999999999998
1129,8.749999999999991
1130,0.8771929824561372
1131,31.66666666666667
1132,6.518282988871226
1133,0.0
1134,-12.547528517110257
1135,-22.137404580152676
1136,10.651828298887104
1137,0.0
1138,19.817073170731685
1139,-0.3051881993896207
1140,0.0
1141,4.976671850699849
1142,6.666666666666667
1143,-6.557377049180334
1144,37.11340206185567
1145,21.10091743119268
1146,-1.724137931034492
1147,2.0
1148,19.93769470404984
1149,-7.77777777777777
1150,18.699186991869915
1151,-1.4492753623188481
1152,-10.256410256410255
1153,16.27906976744187
1154,10.937499999999988
1155,1.388888888888884
1156,9.836065573770501
1157,-2.3224043715846983
1158,0.0
1159,2.900378310214381
1160,1.884498480243153
1161,2.0085209981740832
1162,0.5341246290801178
1163,2.7568922305763963
1164,4.1948579161028485
1165,-5.327761817706971
1166,-4.177545691906009
1167,0.0
1168,2.9821073558648066
1169,5.578800557880055
1170,0.6877579092159658
1171,-0.45824847250509093
1172,-7.033248081841441
1173,-0.6281407035175857
1174,8.784773060029268
1175,5.234159779614323
1176,-4.408060453400511
1177,7.591240875912412
1178,11.710193765796115
1179,-0.48309178743960324
1180,1.3953488372093
1181,9.532215357458076
1182,6.178861788617883
1183,-10.388692579505305
1184,9.492947007243608
1185,-8.8339222614841
1186,20.723436322532027
1187,16.495867768595048
1188,-9.185606060606066
1189,13.741928174917843
1190,-0.46162723600691463
1191,8.759886584091934
1192,-6.135737540696225
1193,3.1908831908832043
1194,-0.33745781777279116
1195,2.2009029345372495
1196,0.6507004066877531
1197,10.284757118927972
1198,-0.40718562874251907
1199,2.4714079137636515
1200,10.86691086691086
1201,-3.2185963343763917
1202,-1.1949215832710989
1203,0.0
1204,8.89728615596015
1205,9.806537691794533
1206,7.115677321156773
1207,-0.28781579788935036
1208,-4.893350062735254
1209,-5.896958410924888
1210,2.2122475152292327
1211,0.35676810073452614
1212,-6.1538461538461595
1213,2.797619047619041
1214,-3.8819875776397517
1215,0.0
1216,-1.2169312169312005
1217,2.463845741831801
1218,-2.334317145156975
1219,0.0
1220,3.939075630252101
1221,-16.846652267818563
1222,14.052287581699352
1223,4.867256637168135
1224,0.0
1225,6.929133858267724
1226,-30.95599393019727
1227,4.022988505747126
1228,0.8835341365461945
1229,7.1459135643987945
1230,0.0
1231,0.5943536404160349
1232,1.7621145374449223
1233,7.185039370078744
1234,3.787878787878788
1235,14.362416107382542
1236,-1.9122609673790767
1237,1.4755959137343813
1238,18.63404140898091
1239,0.0
1240,-9.869281045751645
1241,-8.554376657824939
1242,-2.910052910052907
1243,-0.16739203213926068
1244,0.0
1245,3.2057780030410377
1246,-0.3486055776892268
1247,-1.36558720249707
1248,-0.25202520252026583
1249,-0.3691983122362884
1250,2.4312049158429168
1251,-2.3569023569023493
1252,-3.961833644472109
1253,-0.24077924920650615
1254,0.9906439185470539
1255,2.6202812731310083
1256,13.702443550881535
1257,-5.743589743589749
1258,5.399449035812675
1259,-12.285407725321884
1260,-7.322050174048744
1261,-4.1704442429737
1262,-3.07941653160453
1263,13.677571935356731
1264,14.111365369946617
1265,2.662116040955623
1266,-7.321899736147754
1267,-2.3603914795624648
1268,-1.5694591728526022
1269,3.081044876088418
1270,5.954165774255732
1271,-2.2809123649459724
1272,-5.044074436826646
1273,2.091633466135467
1274,9.498497804483474
1275,2.2635408245755952
1276,2.569169960474303
1277,-0.32644178454842165
1278,4.666917576213769
1279,3.0619111709286684
1280,1.382179280730007
1281,2.298236237306239
1282,0.34423407917383086
1283,-1.4780772574835395
1284,-0.7374631268436551
1285,-2.3946650500151603
1286,-1.870446938373701
1287,-1.4354066985645912
1288,10.654407787993502
1289,-4.616021527634039
