symbol,start,end,profit
S4A,2022-01-01,2022-10-01,-0.379999999999999
S27,2022-01-01,2022-10-01,-4.8
S12,2022-01-01,2022-10-01,-0.10000000000000053
RYG,2022-01-01,2022-10-01,
RTB,2022-01-01,2022-10-01,-0.0799999999999983
ROS,2022-01-01,2022-10-01,-4.020000000000001
RIC,2022-01-01,2022-10-01,1.900000000000004
RGC,2022-01-01,2022-10-01,7.700000000000001
REE,2022-01-01,2022-10-01,5.510000000000005
RDP,2022-01-01,2022-10-01,0.16999999999999815
RCL,2022-01-01,2022-10-01,0.6000000000000014
RCD,2022-01-01,2022-10-01,-0.5999999999999996
RCC,2022-01-01,2022-10-01,-0.4499999999999993
RBC,2022-01-01,2022-10-01,0
RAT,2022-01-01,2022-10-01,4.460000000000001
RAL,2022-01-01,2022-10-01,-5.720000000000013
QTP,2022-01-01,2022-10-01,0.9299999999999979
QTC,2022-01-01,2022-10-01,1.5399999999999991
QST,2022-01-01,2022-10-01,-0.27999999999999936
QSP,2022-01-01,2022-10-01,-2.1899999999999977
QPH,2022-01-01,2022-10-01,-3.560000000000006
QNW,2022-01-01,2022-10-01,0
QNU,2022-01-01,2022-10-01,-1.7699999999999996
QNT,2022-01-01,2022-10-01,-1.9999999999999991
QNS,2022-01-01,2022-10-01,2.25
QNP,2022-01-01,2022-10-01,
QNC,2022-01-01,2022-10-01,-4.4
QLT,2022-01-01,2022-10-01,-5.279999999999998
QLD,2022-01-01,2022-10-01,0
QHW,2022-01-01,2022-10-01,-6.440000000000005
QHD,2022-01-01,2022-10-01,3.819999999999993
QCG,2022-01-01,2022-10-01,-3.0200000000000005
QCC,2022-01-01,2022-10-01,1.1800000000000015
QBS,2022-01-01,2022-10-01,-0.6099999999999999
PYU,2022-01-01,2022-10-01,
PXT,2022-01-01,2022-10-01,-2.199999999999998
PXS,2022-01-01,2022-10-01,-5.850000000000001
PXM,2022-01-01,2022-10-01,-1.3
PXL,2022-01-01,2022-10-01,-2.4000000000000004
PXI,2022-01-01,2022-10-01,-2.1799999999999997
PXC,2022-01-01,2022-10-01,0
PXA,2022-01-01,2022-10-01,-1.4
PX1,2022-01-01,2022-10-01,0
PWS,2022-01-01,2022-10-01,0.40000000000000036
PWA,2022-01-01,2022-10-01,-5.9
PVY,2022-01-01,2022-10-01,-1.5000000000000002
PVX,2022-01-01,2022-10-01,-0.6000000000000001
PVV,2022-01-01,2022-10-01,-0.10000000000000009
PVT,2022-01-01,2022-10-01,-0.3099999999999987
PVS,2022-01-01,2022-10-01,-11.650000000000002
PVR,2022-01-01,2022-10-01,-2.7
PVP,2022-01-01,2022-10-01,-2.8400000000000016
PVO,2022-01-01,2022-10-01,-3.1999999999999993
PVM,2022-01-01,2022-10-01,-5.720000000000002
PVL,2022-01-01,2022-10-01,3.000000000000001
PVI,2022-01-01,2022-10-01,-4.359999999999999
PVH,2022-01-01,2022-10-01,-1.8000000000000003
PVG,2022-01-01,2022-10-01,1.5299999999999994
PVE,2022-01-01,2022-10-01,0.6999999999999993
PVD,2022-01-01,2022-10-01,-2.8900000000000006
PVC,2022-01-01,2022-10-01,10.86
PVB,2022-01-01,2022-10-01,-7.1999999999999975
PVA,2022-01-01,2022-10-01,-0.6000000000000003
PV2,2022-01-01,2022-10-01,-3.6999999999999997
PTX,2022-01-01,2022-10-01,0
PTV,2022-01-01,2022-10-01,4.1
PTT,2022-01-01,2022-10-01,-4.169999999999999
PTS,2022-01-01,2022-10-01,0.9600000000000009
PTP,2022-01-01,2022-10-01,0.5199999999999996
PTO,2022-01-01,2022-10-01,-2.1600000000000037
PTN,2022-01-01,2022-10-01,
PTL,2022-01-01,2022-10-01,-0.5599999999999996
PTI,2022-01-01,2022-10-01,4.200000000000003
PTH,2022-01-01,2022-10-01,4.299999999999999
PTG,2022-01-01,2022-10-01,0
PTE,2022-01-01,2022-10-01,-4.440892098500626e-16
PTD,2022-01-01,2022-10-01,-2.429999999999999
PTC,2022-01-01,2022-10-01,-12.759999999999998
PTB,2022-01-01,2022-10-01,8.599999999999987
PSW,2022-01-01,2022-10-01,-0.26000000000000156
PSP,2022-01-01,2022-10-01,-0.1899999999999995
PSN,2022-01-01,2022-10-01,1.6600000000000001
PSL,2022-01-01,2022-10-01,0.6300000000000061
PSI,2022-01-01,2022-10-01,-4.200000000000001
PSH,2022-01-01,2022-10-01,-8.460000000000003
PSG,2022-01-01,2022-10-01,-3.3
PSE,2022-01-01,2022-10-01,0.28999999999999915
PSD,2022-01-01,2022-10-01,-2.7499999999999964
PSC,2022-01-01,2022-10-01,3.2699999999999996
PSB,2022-01-01,2022-10-01,-2.0
PRT,2022-01-01,2022-10-01,-7.950000000000001
PRO,2022-01-01,2022-10-01,-1.7000000000000002
PRE,2022-01-01,2022-10-01,-0.9399999999999995
PRC,2022-01-01,2022-10-01,0.17999999999999972
PQN,2022-01-01,2022-10-01,0
PPY,2022-01-01,2022-10-01,-5.5600000000000005
PPT,2022-01-01,2022-10-01,1.5399999999999991
PPS,2022-01-01,2022-10-01,-0.07000000000000028
PPP,2022-01-01,2022-10-01,-0.7299999999999986
PPI,2022-01-01,2022-10-01,-0.30000000000000027
PPH,2022-01-01,2022-10-01,0.4399999999999977
PPE,2022-01-01,2022-10-01,2.8999999999999986
PPC,2022-01-01,2022-10-01,-0.4399999999999977
POW,2022-01-01,2022-10-01,-4.35
POV,2022-01-01,2022-10-01,-3.139999999999999
POT,2022-01-01,2022-10-01,17.60000000000001
POS,2022-01-01,2022-10-01,-2.099999999999998
POM,2022-01-01,2022-10-01,-6.29
POB,2022-01-01,2022-10-01,-21.340000000000003
PNT,2022-01-01,2022-10-01,-0.17000000000000082
PNP,2022-01-01,2022-10-01,-0.07000000000000028
PNJ,2022-01-01,2022-10-01,20.080000000000013
PNG,2022-01-01,2022-10-01,8.6
PND,2022-01-01,2022-10-01,5.499999999999998
PNC,2022-01-01,2022-10-01,0.4300000000000015
PMW,2022-01-01,2022-10-01,5.510000000000002
PMT,2022-01-01,2022-10-01,2.0600000000000023
PMS,2022-01-01,2022-10-01,1.4400000000000013
PMP,2022-01-01,2022-10-01,12.23
PMJ,2022-01-01,2022-10-01,0.240000000000002
PMG,2022-01-01,2022-10-01,-0.24999999999999645
PMC,2022-01-01,2022-10-01,2.220000000000006
PMB,2022-01-01,2022-10-01,-3.2300000000000004
PLX,2022-01-01,2022-10-01,-10.89
PLP,2022-01-01,2022-10-01,-7.209999999999998
PLO,2022-01-01,2022-10-01,-1.0000000000000004
PLE,2022-01-01,2022-10-01,0
PLC,2022-01-01,2022-10-01,4.159999999999993
PLA,2022-01-01,2022-10-01,-1.5
PJT,2022-01-01,2022-10-01,-0.5099999999999998
PJS,2022-01-01,2022-10-01,-3.8100000000000005
PJC,2022-01-01,2022-10-01,3.0599999999999987
PIV,2022-01-01,2022-10-01,-0.3999999999999999
PIT,2022-01-01,2022-10-01,-3.1500000000000004
PIS,2022-01-01,2022-10-01,1.4900000000000002
PID,2022-01-01,2022-10-01,-0.7000000000000002
PIC,2022-01-01,2022-10-01,1.0199999999999996
PIA,2022-01-01,2022-10-01,3.469999999999999
PHS,2022-01-01,2022-10-01,3.830000000000007
PHR,2022-01-01,2022-10-01,5.089999999999996
PHP,2022-01-01,2022-10-01,-4.73
PHN,2022-01-01,2022-10-01,-4.050000000000001
PHH,2022-01-01,2022-10-01,1.4000000000000004
PHC,2022-01-01,2022-10-01,-1.2999999999999998
PGV,2022-01-01,2022-10-01,-7.890000000000004
PGT,2022-01-01,2022-10-01,-2.1000000000000014
PGS,2022-01-01,2022-10-01,3.2900000000000027
PGN,2022-01-01,2022-10-01,-0.6999999999999993
PGI,2022-01-01,2022-10-01,0.9200000000000017
PGD,2022-01-01,2022-10-01,-0.13999999999999702
PGC,2022-01-01,2022-10-01,1.1900000000000013
PGB,2022-01-01,2022-10-01,6.199999999999999
PFL,2022-01-01,2022-10-01,-1.700000000000001
PET,2022-01-01,2022-10-01,-10.59000000000001
PEQ,2022-01-01,2022-10-01,1.230000000000004
PEN,2022-01-01,2022-10-01,1.7763568394002505e-15
PEG,2022-01-01,2022-10-01,-3.799999999999999
PEC,2022-01-01,2022-10-01,-0.6000000000000005
PDV,2022-01-01,2022-10-01,-1.2500000000000018
PDT,2022-01-01,2022-10-01,
PDR,2022-01-01,2022-10-01,-6.849999999999994
PDN,2022-01-01,2022-10-01,22.83999999999999
PDC,2022-01-01,2022-10-01,5.100000000000001
PDB,2022-01-01,2022-10-01,0.40999999999999837
PCT,2022-01-01,2022-10-01,0.17999999999999972
PCN,2022-01-01,2022-10-01,0.09999999999999964
PCM,2022-01-01,2022-10-01,6.0
PCH,2022-01-01,2022-10-01,0
PCG,2022-01-01,2022-10-01,-2.8
PCF,2022-01-01,2022-10-01,-0.10000000000000053
PCE,2022-01-01,2022-10-01,-1.5600000000000023
PCC,2022-01-01,2022-10-01,0.8200000000000003
PC1,2022-01-01,2022-10-01,-4.099999999999998
PBT,2022-01-01,2022-10-01,0.35999999999999943
PBP,2022-01-01,2022-10-01,6.220000000000002
PBC,2022-01-01,2022-10-01,1.2899999999999991
PAT,2022-01-01,2022-10-01,-3.25
PAS,2022-01-01,2022-10-01,-14.6
PAP,2022-01-01,2022-10-01,7.899999999999999
PAN,2022-01-01,2022-10-01,1.5999999999999943
PAI,2022-01-01,2022-10-01,0
PAC,2022-01-01,2022-10-01,1.1900000000000013
ORS,2022-01-01,2022-10-01,0.6100000000000012
OPC,2022-01-01,2022-10-01,1.0599999999999987
ONW,2022-01-01,2022-10-01,-1.8999999999999995
ONE,2022-01-01,2022-10-01,-0.370000000000001
OIL,2022-01-01,2022-10-01,-2.8599999999999994
OGC,2022-01-01,2022-10-01,-2.75
ODE,2022-01-01,2022-10-01,-9.100000000000001
OCH,2022-01-01,2022-10-01,-4.8
OCB,2022-01-01,2022-10-01,-5.02
NXT,2022-01-01,2022-10-01,7.23
NWT,2022-01-01,2022-10-01,0
NVT,2022-01-01,2022-10-01,1.6999999999999993
NVP,2022-01-01,2022-10-01,0
NVL,2022-01-01,2022-10-01,-2.5
NVB,2022-01-01,2022-10-01,-5.199999999999996
NUE,2022-01-01,2022-10-01,-0.5800000000000001
NTW,2022-01-01,2022-10-01,1.469999999999997
NTT,2022-01-01,2022-10-01,1.0
NTP,2022-01-01,2022-10-01,-13.61
NTL,2022-01-01,2022-10-01,-0.620000000000001
NTH,2022-01-01,2022-10-01,1.9100000000000037
NTF,2022-01-01,2022-10-01,0
NTC,2022-01-01,2022-10-01,-2.2499999999999716
NTB,2022-01-01,2022-10-01,-0.6000000000000001
NT2,2022-01-01,2022-10-01,4.980000000000004
NST,2022-01-01,2022-10-01,-2.420000000000001
NSS,2022-01-01,2022-10-01,0
NSL,2022-01-01,2022-10-01,-0.8600000000000012
NSH,2022-01-01,2022-10-01,-1.6999999999999993
NSG,2022-01-01,2022-10-01,0
NSC,2022-01-01,2022-10-01,-3.6300000000000097
NS3,2022-01-01,2022-10-01,0
NS2,2022-01-01,2022-10-01,0.39000000000000057
NRC,2022-01-01,2022-10-01,-1.4200000000000053
NQT,2022-01-01,2022-10-01,0
NQN,2022-01-01,2022-10-01,5.289999999999997
NQB,2022-01-01,2022-10-01,0
NOS,2022-01-01,2022-10-01,-1.6
NO1,2022-01-01,2022-10-01,
NNT,2022-01-01,2022-10-01,5.690000000000001
NNQ,2022-01-01,2022-10-01,
NNG,2022-01-01,2022-10-01,-0.5999999999999979
NNC,2022-01-01,2022-10-01,-8.39
NLS,2022-01-01,2022-10-01,0
NLG,2022-01-01,2022-10-01,-9.120000000000005
NKG,2022-01-01,2022-10-01,-4.079999999999998
NJC,2022-01-01,2022-10-01,4.470000000000001
NHV,2022-01-01,2022-10-01,6.3899999999999935
NHT,2022-01-01,2022-10-01,-4.560000000000002
NHP,2022-01-01,2022-10-01,0.09999999999999987
NHH,2022-01-01,2022-10-01,-5.549999999999999
NHC,2022-01-01,2022-10-01,5.8700000000000045
NHA,2022-01-01,2022-10-01,-38.7
NGC,2022-01-01,2022-10-01,-1.5999999999999996
NFC,2022-01-01,2022-10-01,3.7799999999999976
NET,2022-01-01,2022-10-01,-5.359999999999999
NEM,2022-01-01,2022-10-01,
NED,2022-01-01,2022-10-01,0.7999999999999998
NDX,2022-01-01,2022-10-01,-1.2599999999999998
NDW,2022-01-01,2022-10-01,0
NDT,2022-01-01,2022-10-01,-4.670000000000005
NDP,2022-01-01,2022-10-01,0.36999999999999744
NDN,2022-01-01,2022-10-01,-4.300000000000001
NDF,2022-01-01,2022-10-01,-0.3999999999999999
NDC,2022-01-01,2022-10-01,25.620000000000005
ND2,2022-01-01,2022-10-01,0.05999999999999872
NCT,2022-01-01,2022-10-01,6.430000000000007
NCS,2022-01-01,2022-10-01,-2.9900000000000055
NCG,2022-01-01,2022-10-01,
NBW,2022-01-01,2022-10-01,12.829999999999998
NBT,2022-01-01,2022-10-01,-0.2599999999999998
NBP,2022-01-01,2022-10-01,1.6699999999999982
NBE,2022-01-01,2022-10-01,1.2400000000000002
NBC,2022-01-01,2022-10-01,4.98
NBB,2022-01-01,2022-10-01,7.6999999999999975
NAW,2022-01-01,2022-10-01,3.87
NAV,2022-01-01,2022-10-01,-3.3900000000000023
NAU,2022-01-01,2022-10-01,1.3200000000000012
NAS,2022-01-01,2022-10-01,7.699999999999999
NAP,2022-01-01,2022-10-01,1.75
NAG,2022-01-01,2022-10-01,1.42
NAF,2022-01-01,2022-10-01,-1.5399999999999991
NAC,2022-01-01,2022-10-01,0
NAB,2022-01-01,2022-10-01,-0.6000000000000014
MZG,2022-01-01,2022-10-01,
MXC,2022-01-01,2022-10-01,
MWG,2022-01-01,2022-10-01,-2.3900000000000006
MVN,2022-01-01,2022-10-01,-7.689999999999998
MVC,2022-01-01,2022-10-01,-2.0500000000000016
MVB,2022-01-01,2022-10-01,-5.399999999999999
MTX,2022-01-01,2022-10-01,
MTV,2022-01-01,2022-10-01,2.5
MTS,2022-01-01,2022-10-01,-0.7200000000000024
MTP,2022-01-01,2022-10-01,-1.3499999999999996
MTL,2022-01-01,2022-10-01,-0.10000000000000142
MTH,2022-01-01,2022-10-01,4.359999999999999
MTG,2022-01-01,2022-10-01,-3.4000000000000004
MTC,2022-01-01,2022-10-01,3.700000000000001
MTB,2022-01-01,2022-10-01,-1.6500000000000004
MTA,2022-01-01,2022-10-01,-4.019999999999999
MST,2022-01-01,2022-10-01,-4.1899999999999995
MSR,2022-01-01,2022-10-01,-5.300000000000001
MSN,2022-01-01,2022-10-01,5.920000000000016
MSH,2022-01-01,2022-10-01,-3.700000000000003
MSB,2022-01-01,2022-10-01,-1.3899999999999988
MRF,2022-01-01,2022-10-01,2.0599999999999987
MQN,2022-01-01,2022-10-01,2.4499999999999993
MQB,2022-01-01,2022-10-01,0
MPY,2022-01-01,2022-10-01,0
MPT,2022-01-01,2022-10-01,-1.4
MPC,2022-01-01,2022-10-01,3.3000000000000007
MND,2022-01-01,2022-10-01,0
MNB,2022-01-01,2022-10-01,4.189999999999998
MML,2022-01-01,2022-10-01,-15.099999999999987
MLS,2022-01-01,2022-10-01,-5.100000000000001
MLC,2022-01-01,2022-10-01,0
MKV,2022-01-01,2022-10-01,-2.6300000000000026
MKP,2022-01-01,2022-10-01,6.790000000000013
MIM,2022-01-01,2022-10-01,0.6999999999999993
MIG,2022-01-01,2022-10-01,0.5199999999999996
MIE,2022-01-01,2022-10-01,1.8000000000000007
MIC,2022-01-01,2022-10-01,2.9000000000000004
MHL,2022-01-01,2022-10-01,0.40000000000000036
MHC,2022-01-01,2022-10-01,0.9299999999999997
MH3,2022-01-01,2022-10-01,-11.25
MGR,2022-01-01,2022-10-01,3.099999999999998
MGG,2022-01-01,2022-10-01,0.8399999999999999
MGC,2022-01-01,2022-10-01,-0.01000000000000334
MFS,2022-01-01,2022-10-01,0.620000000000001
MES,2022-01-01,2022-10-01,0
MEL,2022-01-01,2022-10-01,-2.969999999999999
MEG,2022-01-01,2022-10-01,
MEF,2022-01-01,2022-10-01,0
MED,2022-01-01,2022-10-01,-4.040000000000003
MEC,2022-01-01,2022-10-01,-1.7000000000000002
MDG,2022-01-01,2022-10-01,1.3799999999999972
MDF,2022-01-01,2022-10-01,-1.009999999999998
MDC,2022-01-01,2022-10-01,-3.1899999999999995
MDA,2022-01-01,2022-10-01,0
MCP,2022-01-01,2022-10-01,-3.2600000000000016
MCO,2022-01-01,2022-10-01,-3.7
MCM,2022-01-01,2022-10-01,-6.640000000000001
MCI,2022-01-01,2022-10-01,0
MCH,2022-01-01,2022-10-01,-3.3900000000000006
MCG,2022-01-01,2022-10-01,-2.6700000000000013
MCF,2022-01-01,2022-10-01,-1.6700000000000008
MCD,2022-01-01,2022-10-01,
MCC,2022-01-01,2022-10-01,0.22999999999999865
MC3,2022-01-01,2022-10-01,0
MBT,2022-01-01,2022-10-01,
MBS,2022-01-01,2022-10-01,-2.120000000000001
MBN,2022-01-01,2022-10-01,0
MBG,2022-01-01,2022-10-01,-5.239999999999999
MBB,2022-01-01,2022-10-01,0.3600000000000012
MAS,2022-01-01,2022-10-01,-8.799999999999997
MAC,2022-01-01,2022-10-01,-2.0
MA1,2022-01-01,2022-10-01,8.33
M10,2022-01-01,2022-10-01,0.45000000000000284
LYF,2022-01-01,2022-10-01,0
LWS,2022-01-01,2022-10-01,-2.41
LUT,2022-01-01,2022-10-01,-2.500000000000001
LTG,2022-01-01,2022-10-01,0.5300000000000011
LTC,2022-01-01,2022-10-01,-1.1999999999999993
LSS,2022-01-01,2022-10-01,1.0900000000000007
LSG,2022-01-01,2022-10-01,-0.09999999999999876
LQN,2022-01-01,2022-10-01,0
LPT,2022-01-01,2022-10-01,0.8200000000000003
LPB,2022-01-01,2022-10-01,-2.1700000000000026
LO5,2022-01-01,2022-10-01,0.20000000000000018
LNC,2022-01-01,2022-10-01,0
LMI,2022-01-01,2022-10-01,-1.2599999999999998
LMH,2022-01-01,2022-10-01,-0.7999999999999989
LMC,2022-01-01,2022-10-01,0
LM8,2022-01-01,2022-10-01,-2.3200000000000003
LM7,2022-01-01,2022-10-01,-0.4000000000000008
LM3,2022-01-01,2022-10-01,0.7000000000000002
LLM,2022-01-01,2022-10-01,-3.24
LKW,2022-01-01,2022-10-01,2.3400000000000034
LIX,2022-01-01,2022-10-01,-0.23999999999999844
LIG,2022-01-01,2022-10-01,-4.7
LIC,2022-01-01,2022-10-01,-28.1
LHG,2022-01-01,2022-10-01,-0.07000000000000384
LHC,2022-01-01,2022-10-01,12.420000000000009
LGM,2022-01-01,2022-10-01,19.699999999999996
LGL,2022-01-01,2022-10-01,0.10999999999999854
LGC,2022-01-01,2022-10-01,5.510000000000005
LG9,2022-01-01,2022-10-01,-3.3000000000000007
LEC,2022-01-01,2022-10-01,-1.6499999999999986
LDW,2022-01-01,2022-10-01,0
LDP,2022-01-01,2022-10-01,-31.2
LDG,2022-01-01,2022-10-01,-3.799999999999997
LCW,2022-01-01,2022-10-01,0
LCS,2022-01-01,2022-10-01,-1.7999999999999998
LCM,2022-01-01,2022-10-01,-2.8600000000000008
LCG,2022-01-01,2022-10-01,-2.9099999999999984
LCD,2022-01-01,2022-10-01,0
LCC,2022-01-01,2022-10-01,0
LBM,2022-01-01,2022-10-01,3.469999999999999
LBE,2022-01-01,2022-10-01,-2.5900000000000016
LBC,2022-01-01,2022-10-01,2.4000000000000004
LAW,2022-01-01,2022-10-01,0
LAS,2022-01-01,2022-10-01,-3.070000000000002
LAI,2022-01-01,2022-10-01,9.000000000000002
LAF,2022-01-01,2022-10-01,-2.4799999999999933
L63,2022-01-01,2022-10-01,-0.40000000000000036
L62,2022-01-01,2022-10-01,-0.6999999999999993
L61,2022-01-01,2022-10-01,2.0000000000000018
L45,2022-01-01,2022-10-01,-0.8999999999999999
L44,2022-01-01,2022-10-01,-0.6000000000000003
L43,2022-01-01,2022-10-01,-3.799999999999999
L40,2022-01-01,2022-10-01,12.699999999999992
L35,2022-01-01,2022-10-01,0.5
L18,2022-01-01,2022-10-01,-6.6200000000000045
L14,2022-01-01,2022-10-01,-124.70000000000002
L12,2022-01-01,2022-10-01,-6.000000000000001
L10,2022-01-01,2022-10-01,3.6700000000000017
KWA,2022-01-01,2022-10-01,
KVC,2022-01-01,2022-10-01,-3.8
KTW,2022-01-01,2022-10-01,
KTT,2022-01-01,2022-10-01,-6.700000000000001
KTS,2022-01-01,2022-10-01,-2.6899999999999977
KTL,2022-01-01,2022-10-01,16.400000000000002
KTC,2022-01-01,2022-10-01,-0.009999999999997122
KSV,2022-01-01,2022-10-01,-2.770000000000003
KST,2022-01-01,2022-10-01,0.5
KSQ,2022-01-01,2022-10-01,-3.9
KSH,2022-01-01,2022-10-01,-3.2
KSF,2022-01-01,2022-10-01,-21.59999999999998
KSD,2022-01-01,2022-10-01,0.0
KSB,2022-01-01,2022-10-01,-1.4400000000000013
KPF,2022-01-01,2022-10-01,5.25
KOS,2022-01-01,2022-10-01,-1.0999999999999943
KMT,2022-01-01,2022-10-01,-0.08000000000000007
KMR,2022-01-01,2022-10-01,0.10999999999999943
KLM,2022-01-01,2022-10-01,0
KLF,2022-01-01,2022-10-01,-2.6
KLB,2022-01-01,2022-10-01,-9.299999999999997
KKC,2022-01-01,2022-10-01,-7.9
KIP,2022-01-01,2022-10-01,4.259999999999998
KHW,2022-01-01,2022-10-01,0
KHS,2022-01-01,2022-10-01,-10.120000000000005
KHP,2022-01-01,2022-10-01,-2.3100000000000005
KHL,2022-01-01,2022-10-01,
KHG,2022-01-01,2022-10-01,-6.1
KHD,2022-01-01,2022-10-01,-0.6000000000000014
KHB,2022-01-01,2022-10-01,-4.3
KHA,2022-01-01,2022-10-01,
KGM,2022-01-01,2022-10-01,1.839999999999998
KDM,2022-01-01,2022-10-01,-8.88
KDH,2022-01-01,2022-10-01,-5.09
KDC,2022-01-01,2022-10-01,22.669999999999995
KCE,2022-01-01,2022-10-01,-1.9299999999999997
KCB,2022-01-01,2022-10-01,-3.789999999999999
KBC,2022-01-01,2022-10-01,-0.00999999999999801
KAC,2022-01-01,2022-10-01,0.6999999999999993
JVC,2022-01-01,2022-10-01,-2.1399999999999997
JOS,2022-01-01,2022-10-01,-0.5000000000000004
IVS,2022-01-01,2022-10-01,-6.3
ITS,2022-01-01,2022-10-01,-2.339999999999999
ITQ,2022-01-01,2022-10-01,-3.9000000000000004
ITD,2022-01-01,2022-10-01,-1.4499999999999993
ITC,2022-01-01,2022-10-01,-2.039999999999999
ITA,2022-01-01,2022-10-01,-3.880000000000001
IST,2022-01-01,2022-10-01,2.5000000000000036
ISH,2022-01-01,2022-10-01,0.759999999999998
ISG,2022-01-01,2022-10-01,1.1999999999999993
IRC,2022-01-01,2022-10-01,0
IPH,2022-01-01,2022-10-01,
IPA,2022-01-01,2022-10-01,-22.909999999999997
INN,2022-01-01,2022-10-01,3.069999999999993
ING,2022-01-01,2022-10-01,
INC,2022-01-01,2022-10-01,3.24
IN4,2022-01-01,2022-10-01,0
IMP,2022-01-01,2022-10-01,-5.729999999999997
IME,2022-01-01,2022-10-01,0
ILS,2022-01-01,2022-10-01,-2.6999999999999993
ILC,2022-01-01,2022-10-01,2.3999999999999986
ILB,2022-01-01,2022-10-01,1.0900000000000034
ILA,2022-01-01,2022-10-01,-4.630000000000002
IJC,2022-01-01,2022-10-01,2.0799999999999983
IHK,2022-01-01,2022-10-01,9.3
IFS,2022-01-01,2022-10-01,-2.8500000000000014
IDV,2022-01-01,2022-10-01,-4.939999999999987
IDP,2022-01-01,2022-10-01,24.200000000000017
IDJ,2022-01-01,2022-10-01,-1.9799999999999986
IDI,2022-01-01,2022-10-01,1.9300000000000033
IDC,2022-01-01,2022-10-01,-0.5700000000000003
ICT,2022-01-01,2022-10-01,0.2599999999999998
ICN,2022-01-01,2022-10-01,9.969999999999999
ICI,2022-01-01,2022-10-01,0.6800000000000006
ICG,2022-01-01,2022-10-01,-6.07
ICF,2022-01-01,2022-10-01,0.0
ICC,2022-01-01,2022-10-01,-2.4399999999999977
IBN,2022-01-01,2022-10-01,0
IBD,2022-01-01,2022-10-01,0
IBC,2022-01-01,2022-10-01,0.25
HWS,2022-01-01,2022-10-01,0.9100000000000001
HVX,2022-01-01,2022-10-01,-2.530000000000001
HVT,2022-01-01,2022-10-01,-2.1500000000000057
HVN,2022-01-01,2022-10-01,-7.899999999999999
HVH,2022-01-01,2022-10-01,-1.1599999999999993
HVG,2022-01-01,2022-10-01,4.440892098500626e-16
HVA,2022-01-01,2022-10-01,1.3000000000000007
HUX,2022-01-01,2022-10-01,
HUT,2022-01-01,2022-10-01,-5.599999999999998
HUG,2022-01-01,2022-10-01,13.639999999999993
HUB,2022-01-01,2022-10-01,-5.660000000000004
HU6,2022-01-01,2022-10-01,0.6899999999999995
HU4,2022-01-01,2022-10-01,-3.8099999999999996
HU3,2022-01-01,2022-10-01,-1.4900000000000002
HU1,2022-01-01,2022-10-01,-4.49
HTW,2022-01-01,2022-10-01,0
HTV,2022-01-01,2022-10-01,-1.8699999999999992
HTT,2022-01-01,2022-10-01,-0.8000000000000005
HTR,2022-01-01,2022-10-01,0
HTP,2022-01-01,2022-10-01,-7.5
HTN,2022-01-01,2022-10-01,-1.5999999999999979
HTM,2022-01-01,2022-10-01,1.0999999999999996
HTL,2022-01-01,2022-10-01,1.759999999999998
HTK,2022-01-01,2022-10-01,
HTI,2022-01-01,2022-10-01,-0.7400000000000002
HTH,2022-01-01,2022-10-01,0
HTG,2022-01-01,2022-10-01,3.009999999999998
HTE,2022-01-01,2022-10-01,-1.799999999999999
HTC,2022-01-01,2022-10-01,-0.5999999999999979
HT1,2022-01-01,2022-10-01,2.4200000000000017
HSV,2022-01-01,2022-10-01,-4.57
HSP,2022-01-01,2022-10-01,0.6100000000000012
HSM,2022-01-01,2022-10-01,-0.8499999999999996
HSL,2022-01-01,2022-10-01,-1.9100000000000001
HSI,2022-01-01,2022-10-01,-0.5000000000000004
HSG,2022-01-01,2022-10-01,-8.3
HSA,2022-01-01,2022-10-01,-16.700000000000003
HRT,2022-01-01,2022-10-01,-1.7999999999999998
HRC,2022-01-01,2022-10-01,0.0
HRB,2022-01-01,2022-10-01,0
HQC,2022-01-01,2022-10-01,-0.21999999999999975
HPX,2022-01-01,2022-10-01,-2.400000000000002
HPW,2022-01-01,2022-10-01,1.1800000000000033
HPT,2022-01-01,2022-10-01,3.4899999999999984
HPP,2022-01-01,2022-10-01,5.759999999999991
HPM,2022-01-01,2022-10-01,4.899999999999999
HPI,2022-01-01,2022-10-01,-0.7999999999999972
HPH,2022-01-01,2022-10-01,4.799999999999997
HPG,2022-01-01,2022-10-01,-5.699999999999999
HPD,2022-01-01,2022-10-01,1.5300000000000047
HPB,2022-01-01,2022-10-01,2.08
HOT,2022-01-01,2022-10-01,2.0500000000000043
HOM,2022-01-01,2022-10-01,-1.5000000000000027
HNT,2022-01-01,2022-10-01,-0.1999999999999993
HNR,2022-01-01,2022-10-01,0
HNP,2022-01-01,2022-10-01,1.25
HNM,2022-01-01,2022-10-01,-4.1
HNI,2022-01-01,2022-10-01,12.43
HNG,2022-01-01,2022-10-01,1.17
HNF,2022-01-01,2022-10-01,0.8399999999999981
HNE,2022-01-01,2022-10-01,
HND,2022-01-01,2022-10-01,-1.7899999999999991
HNB,2022-01-01,2022-10-01,1.7299999999999986
HNA,2022-01-01,2022-10-01,0.27999999999999936
HMS,2022-01-01,2022-10-01,-15.449999999999996
HMR,2022-01-01,2022-10-01,-5.220000000000001
HMH,2022-01-01,2022-10-01,2.429999999999996
HMG,2022-01-01,2022-10-01,1.6700000000000017
HMD,2022-01-01,2022-10-01,
HMC,2022-01-01,2022-10-01,0.15999999999999837
HLY,2022-01-01,2022-10-01,1.0999999999999996
