time,open,high,low,close,volume
2018-01-02,0.5,0.5,0.5,0.5,0
2018-01-03,0.5,0.5,0.5,0.5,0
2018-01-04,0.5,0.5,0.5,0.5,0
2018-01-05,0.4,0.4,0.4,0.4,5000
2018-01-08,0.4,0.4,0.4,0.4,0
2018-01-09,0.4,0.4,0.4,0.4,0
2018-01-10,0.4,0.4,0.4,0.4,0
2018-01-11,0.4,0.4,0.4,0.4,0
2018-01-12,0.3,0.3,0.3,0.3,100
2018-01-15,0.3,0.3,0.3,0.3,0
2018-01-16,0.3,0.3,0.3,0.3,0
2018-01-17,0.3,0.3,0.3,0.3,0
2018-01-18,0.3,0.3,0.3,0.3,0
2018-01-19,0.4,0.4,0.4,0.4,12100
2018-01-22,0.4,0.4,0.4,0.4,0
2018-01-23,0.4,0.4,0.4,0.4,0
2018-01-24,0.4,0.4,0.4,0.4,0
2018-01-25,0.4,0.4,0.4,0.4,0
2018-01-26,0.5,0.5,0.5,0.5,199
2018-01-29,0.5,0.5,0.5,0.5,0
2018-01-30,0.5,0.5,0.5,0.5,0
2018-01-31,0.5,0.5,0.5,0.5,0
2018-02-01,0.5,0.5,0.5,0.5,0
2018-02-02,0.4,0.4,0.4,0.4,5000
2018-02-05,0.4,0.4,0.4,0.4,0
2018-02-06,0.4,0.4,0.4,0.4,0
2018-02-07,0.4,0.4,0.4,0.4,0
2018-02-08,0.4,0.4,0.4,0.4,0
2018-02-09,0.4,0.4,0.4,0.4,16850
2018-02-12,0.4,0.4,0.4,0.4,0
2018-02-13,0.4,0.4,0.4,0.4,0
2018-02-21,0.4,0.4,0.4,0.4,0
2018-02-22,0.4,0.4,0.4,0.4,0
2018-02-23,0.4,0.4,0.4,0.4,0
2018-02-26,0.4,0.4,0.4,0.4,0
2018-02-27,0.4,0.4,0.4,0.4,0
2018-02-28,0.4,0.4,0.4,0.4,0
2018-03-01,0.4,0.4,0.4,0.4,0
2018-03-02,0.3,0.5,0.3,0.5,2100
2018-03-05,0.4,0.4,0.4,0.4,0
2018-03-06,0.4,0.4,0.4,0.4,0
2018-03-07,0.4,0.4,0.4,0.4,0
2018-03-08,0.4,0.4,0.4,0.4,0
2018-03-09,0.5,0.5,0.5,0.5,400
2018-03-12,0.5,0.5,0.5,0.5,0
2018-03-13,0.5,0.5,0.5,0.5,0
2018-03-14,0.5,0.5,0.5,0.5,0
2018-03-15,0.5,0.5,0.5,0.5,0
2018-03-16,0.5,0.5,0.5,0.5,0
2018-03-19,0.5,0.5,0.5,0.5,0
2018-03-20,0.5,0.5,0.5,0.5,0
2018-03-21,0.5,0.5,0.5,0.5,0
2018-03-22,0.5,0.5,0.5,0.5,0
2018-03-23,0.4,0.4,0.4,0.4,7000
2018-03-26,0.4,0.4,0.4,0.4,0
2018-03-27,0.4,0.4,0.4,0.4,0
2018-03-28,0.4,0.4,0.4,0.4,0
2018-03-29,0.4,0.4,0.4,0.4,0
2018-03-30,0.4,0.4,0.3,0.3,1300
2018-04-02,0.3,0.3,0.3,0.3,0
2018-04-03,0.3,0.3,0.3,0.3,0
2018-04-04,0.3,0.3,0.3,0.3,0
2018-04-05,0.3,0.3,0.3,0.3,0
2018-04-06,0.3,0.4,0.3,0.4,21900
2018-04-09,0.4,0.4,0.4,0.4,0
2018-04-10,0.4,0.4,0.4,0.4,0
2018-04-11,0.4,0.4,0.4,0.4,0
2018-04-12,0.4,0.4,0.4,0.4,0
2018-04-13,0.4,0.4,0.4,0.4,0
2018-04-16,0.4,0.4,0.4,0.4,0
2018-04-17,0.4,0.4,0.4,0.4,0
2018-04-18,0.4,0.4,0.4,0.4,0
2018-04-19,0.4,0.4,0.4,0.4,0
2018-04-20,0.3,0.5,0.3,0.5,500
2018-04-23,0.4,0.4,0.4,0.4,0
2018-04-24,0.4,0.4,0.4,0.4,0
2018-04-26,0.4,0.4,0.4,0.4,0
2018-04-27,0.4,0.4,0.4,0.4,10600
2018-05-02,0.4,0.4,0.4,0.4,0
2018-05-03,0.4,0.4,0.4,0.4,0
2018-05-04,0.5,0.5,0.5,0.5,100
2018-05-07,0.5,0.5,0.5,0.5,0
2018-05-08,0.5,0.5,0.5,0.5,0
2018-05-09,0.5,0.5,0.5,0.5,0
2018-05-10,0.5,0.5,0.5,0.5,0
2018-05-11,0.4,0.4,0.4,0.4,10100
2018-05-14,0.4,0.4,0.4,0.4,0
2018-05-15,0.4,0.4,0.4,0.4,0
2018-05-16,0.4,0.4,0.4,0.4,0
2018-05-17,0.4,0.4,0.4,0.4,0
2018-05-18,0.4,0.4,0.4,0.4,10000
2018-05-21,0.4,0.4,0.4,0.4,0
2018-05-22,0.4,0.4,0.4,0.4,0
2018-05-23,0.4,0.4,0.4,0.4,0
2018-05-24,0.4,0.4,0.4,0.4,0
2018-05-25,0.3,0.3,0.3,0.3,17000
2018-05-28,0.3,0.3,0.3,0.3,0
2018-05-29,0.3,0.3,0.3,0.3,0
2018-05-30,0.3,0.3,0.3,0.3,0
2018-05-31,0.3,0.3,0.3,0.3,0
2018-06-01,0.2,0.3,0.2,0.3,2000
2018-06-04,0.2,0.2,0.2,0.2,0
2018-06-05,0.2,0.2,0.2,0.2,0
2018-06-06,0.2,0.2,0.2,0.2,0
2018-06-07,0.2,0.2,0.2,0.2,0
2018-06-08,0.3,0.3,0.3,0.3,1000
2018-06-11,0.3,0.3,0.3,0.3,0
2018-06-12,0.3,0.3,0.3,0.3,0
2018-06-13,0.3,0.3,0.3,0.3,0
2018-06-14,0.3,0.3,0.3,0.3,0
2018-06-15,0.3,0.3,0.2,0.2,11300
2018-06-18,0.2,0.2,0.2,0.2,0
2018-06-19,0.2,0.2,0.2,0.2,0
2018-06-20,0.2,0.2,0.2,0.2,0
2018-06-21,0.2,0.2,0.2,0.2,0
2018-06-22,0.2,0.3,0.2,0.3,10300
2018-06-25,0.3,0.3,0.3,0.3,0
2018-06-26,0.3,0.3,0.3,0.3,0
2018-06-27,0.3,0.3,0.3,0.3,0
2018-06-28,0.3,0.3,0.3,0.3,0
2018-06-29,0.3,0.3,0.3,0.3,0
2018-07-02,0.3,0.3,0.3,0.3,0
2018-07-03,0.3,0.3,0.3,0.3,0
2018-07-04,0.3,0.3,0.3,0.3,0
2018-07-05,0.3,0.3,0.3,0.3,0
2018-07-06,0.3,0.3,0.3,0.3,9700
2018-07-09,0.3,0.3,0.3,0.3,0
2018-07-10,0.3,0.3,0.3,0.3,0
2018-07-11,0.3,0.3,0.3,0.3,0
2018-07-12,0.3,0.3,0.3,0.3,0
2018-07-13,0.4,0.4,0.4,0.4,800
2018-07-16,0.4,0.4,0.4,0.4,0
2018-07-17,0.4,0.4,0.4,0.4,0
2018-07-18,0.4,0.4,0.4,0.4,0
2018-07-19,0.4,0.4,0.4,0.4,0
2018-07-20,0.3,0.3,0.3,0.3,8400
2018-07-23,0.3,0.3,0.3,0.3,0
2018-07-24,0.3,0.3,0.3,0.3,0
2018-07-25,0.3,0.3,0.3,0.3,0
2018-07-26,0.3,0.3,0.3,0.3,0
2018-07-27,0.3,0.3,0.3,0.3,10400
2018-07-30,0.3,0.3,0.3,0.3,0
2018-07-31,0.3,0.3,0.3,0.3,0
2018-08-01,0.3,0.3,0.3,0.3,0
2018-08-02,0.3,0.3,0.3,0.3,0
2018-08-03,0.3,0.3,0.3,0.3,0
2018-08-06,0.3,0.3,0.3,0.3,0
2018-08-07,0.3,0.3,0.3,0.3,0
2018-08-08,0.3,0.3,0.3,0.3,0
2018-08-09,0.3,0.3,0.3,0.3,0
2018-08-10,0.4,0.4,0.2,0.2,145600
2018-08-13,0.2,0.2,0.2,0.2,0
2018-08-14,0.2,0.2,0.2,0.2,0
2018-08-15,0.2,0.2,0.2,0.2,0
2018-08-16,0.2,0.2,0.2,0.2,0
2018-08-17,0.3,0.3,0.3,0.3,17500
2018-08-20,0.3,0.3,0.3,0.3,0
2018-08-21,0.3,0.3,0.3,0.3,0
2018-08-22,0.3,0.3,0.3,0.3,0
2018-08-23,0.3,0.3,0.3,0.3,0
2018-08-24,0.4,0.4,0.4,0.4,200
2018-08-27,0.4,0.4,0.4,0.4,0
2018-08-28,0.4,0.4,0.4,0.4,0
2018-08-29,0.4,0.4,0.4,0.4,0
2018-08-30,0.4,0.4,0.4,0.4,0
2018-08-31,0.4,0.4,0.4,0.4,0
2018-09-04,0.4,0.4,0.4,0.4,0
2018-09-05,0.4,0.4,0.4,0.4,0
2018-09-06,0.4,0.4,0.4,0.4,0
2018-09-07,0.4,0.4,0.4,0.4,0
2018-09-10,0.4,0.4,0.4,0.4,0
2018-09-11,0.4,0.4,0.4,0.4,0
2018-09-12,0.4,0.4,0.4,0.4,0
2018-09-13,0.4,0.4,0.4,0.4,0
2018-09-14,0.4,0.4,0.4,0.4,10100
2018-09-17,0.4,0.4,0.4,0.4,0
2018-09-18,0.4,0.4,0.4,0.4,0
2018-09-19,0.4,0.4,0.4,0.4,0
2018-09-20,0.4,0.4,0.4,0.4,0
2018-09-21,0.4,0.4,0.4,0.4,0
2018-09-24,0.4,0.4,0.4,0.4,0
2018-09-25,0.4,0.4,0.4,0.4,0
2018-09-26,0.4,0.4,0.4,0.4,0
2018-09-27,0.4,0.4,0.4,0.4,0
2018-09-28,0.3,0.4,0.3,0.3,45400
2018-10-01,0.3,0.3,0.3,0.3,0
2018-10-02,0.3,0.3,0.3,0.3,0
2018-10-03,0.3,0.3,0.3,0.3,0
2018-10-04,0.3,0.3,0.3,0.3,0
2018-10-05,0.4,0.4,0.4,0.4,14900
2018-10-08,0.4,0.4,0.4,0.4,0
2018-10-09,0.4,0.4,0.4,0.4,0
2018-10-10,0.4,0.4,0.4,0.4,0
2018-10-11,0.4,0.4,0.4,0.4,0
2018-10-12,0.4,0.4,0.3,0.3,16800
2018-10-15,0.3,0.3,0.3,0.3,0
2018-10-16,0.3,0.3,0.3,0.3,0
2018-10-17,0.3,0.3,0.3,0.3,0
2018-10-18,0.3,0.3,0.3,0.3,0
2018-10-19,0.3,0.3,0.3,0.3,41700
2018-10-22,0.3,0.3,0.3,0.3,0
2018-10-23,0.3,0.3,0.3,0.3,0
2018-10-24,0.3,0.3,0.3,0.3,0
2018-10-25,0.3,0.3,0.3,0.3,0
2018-10-26,0.3,0.4,0.3,0.4,10500
2018-10-29,0.4,0.4,0.4,0.4,0
2018-10-30,0.4,0.4,0.4,0.4,0
2018-10-31,0.4,0.4,0.4,0.4,0
2018-11-01,0.4,0.4,0.4,0.4,0
2018-11-02,0.4,0.4,0.4,0.4,1500
2018-11-05,0.4,0.4,0.4,0.4,0
2018-11-06,0.4,0.4,0.4,0.4,0
