time,open,high,low,close,volume
2018-01-02,2.6,2.6,2.6,2.6,0
2018-01-03,2.6,2.6,2.6,2.6,0
2018-01-04,2.6,2.6,2.6,2.6,0
2018-01-05,2.9,2.9,2.9,2.9,110
2018-01-08,2.9,2.9,2.9,2.9,0
2018-01-09,2.9,2.9,2.9,2.9,0
2018-01-10,2.9,2.9,2.9,2.9,0
2018-01-11,2.9,2.9,2.9,2.9,0
2018-01-12,2.9,2.9,2.9,2.9,30
2018-01-15,2.9,2.9,2.9,2.9,0
2018-01-16,2.9,2.9,2.9,2.9,0
2018-01-17,2.9,2.9,2.9,2.9,0
2018-01-18,2.9,2.9,2.9,2.9,0
2018-01-19,2.9,2.9,2.9,2.9,0
2018-01-22,2.9,2.9,2.9,2.9,0
2018-01-23,2.9,2.9,2.9,2.9,0
2018-01-24,2.9,2.9,2.9,2.9,0
2018-01-25,2.9,2.9,2.9,2.9,0
2018-01-26,2.9,2.9,2.9,2.9,0
2018-01-29,2.9,2.9,2.9,2.9,0
2018-01-30,2.9,2.9,2.9,2.9,0
2018-01-31,2.9,2.9,2.9,2.9,0
2018-02-01,2.9,2.9,2.9,2.9,0
2018-02-02,2.9,2.9,2.9,2.9,0
2018-02-05,2.9,2.9,2.9,2.9,0
2018-02-06,2.9,2.9,2.9,2.9,0
2018-02-07,2.9,2.9,2.9,2.9,0
2018-02-08,2.9,2.9,2.9,2.9,0
2018-02-09,2.9,2.9,2.9,2.9,0
2018-02-12,2.9,2.9,2.9,2.9,0
2018-02-13,2.9,2.9,2.9,2.9,0
2018-02-21,2.9,2.9,2.9,2.9,0
2018-02-22,2.9,2.9,2.9,2.9,0
2018-02-23,3.3,3.3,3.3,3.3,100
2018-02-26,3.3,3.3,3.3,3.3,0
2018-02-27,3.3,3.3,3.3,3.3,0
2018-02-28,3.3,3.3,3.3,3.3,0
2018-03-01,3.3,3.3,3.3,3.3,0
2018-03-02,3.7,3.7,3.7,3.7,112
2018-03-05,3.7,3.7,3.7,3.7,0
2018-03-06,3.7,3.7,3.7,3.7,0
2018-03-07,3.7,3.7,3.7,3.7,0
2018-03-08,3.7,3.7,3.7,3.7,0
2018-03-09,4.2,4.2,4.2,4.2,138
2018-03-12,4.2,4.2,4.2,4.2,0
2018-03-13,4.2,4.2,4.2,4.2,0
2018-03-14,4.2,4.2,4.2,4.2,0
2018-03-15,4.2,4.2,4.2,4.2,0
2018-03-16,4.8,4.8,4.8,4.8,104
2018-03-19,4.8,4.8,4.8,4.8,0
2018-03-20,4.8,4.8,4.8,4.8,0
2018-03-21,4.8,4.8,4.8,4.8,0
2018-03-22,4.8,4.8,4.8,4.8,0
2018-03-23,4.8,4.8,4.8,4.8,0
2018-03-26,4.8,4.8,4.8,4.8,0
2018-03-27,4.8,4.8,4.8,4.8,0
2018-03-28,4.8,4.8,4.8,4.8,0
2018-03-29,4.8,4.8,4.8,4.8,0
2018-03-30,4.8,4.8,4.8,4.8,0
2018-04-02,4.8,4.8,4.8,4.8,0
2018-04-03,4.8,4.8,4.8,4.8,0
2018-04-04,4.8,4.8,4.8,4.8,0
2018-04-05,4.8,4.8,4.8,4.8,0
2018-04-06,4.8,4.8,4.8,4.8,0
2018-04-09,4.8,4.8,4.8,4.8,0
2018-04-10,4.8,4.8,4.8,4.8,0
2018-04-11,4.8,4.8,4.8,4.8,0
2018-04-12,4.8,4.8,4.8,4.8,0
2018-04-13,4.8,4.8,4.8,4.8,0
2018-04-16,4.8,4.8,4.8,4.8,0
2018-04-17,4.8,4.8,4.8,4.8,0
